     Bill.Doc.,DocumentNo,POS Invoice No.,Pstng Date,Doc. Date,Code,Bill Type,Amount in local cur.,BusA,Type,Assignment,St, Item,Itm,Purch.Doc.,         Quantity, Period,PK,LCurr,Tx,Clrng doc.,Reference,Account,S,Cost Ctr,CoCd,Disc.2,D/C,Text,Customer,User name,Offst.acct,Vendor,Year/month,O,Site,AccTy
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-39.9,,RV,20250215,,,269,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,271,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,273,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-19.95,,RV,20250215,,,275,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,277,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,279,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,281,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-59.85,,RV,20250215,,,283,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,285,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-16.45,,RV,20250215,,,287,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-18.45,,RV,20250215,,,289,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-19.95,,RV,20250215,,,291,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-16.45,,RV,20250215,,,293,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-23.5,,RV,20250215,,,295,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-23.5,,RV,20250215,,,297,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115582,90635751,,2/15/2025,2/15/2025,10065600,GF2,-23.5,,RV,20250215,,,299,,0,11,50,INR,2,,84115582,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
93737935,90636667,7000269529,2/17/2025,2/17/2025,10065600,ZFP,-31.95,,RV,20250217,,,3,,0,11,50,INR,2,,93737935,10065600,,,AG01,0,H,,C-A456,SAPAUTO,300095,,2024/11,D,A456,S
93738039,90638392,8000157799,2/18/2025,2/18/2025,10065600,ZFP,-168.21,,RV,20250218,,,3,,0,11,50,INR,2,,93738039,10065600,,,AG01,0,H,,C-A457,SAPAUTO,700532,,2024/11,D,A457,S
84115633,90639354,,2/18/2025,2/18/2025,10065600,GF2,-359.86,,RV,20250218,,,3,,0,11,50,INR,3,,84115633,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115633,90639354,,2/18/2025,2/18/2025,10065600,GF2,-86.35,,RV,20250218,,,5,,0,11,50,INR,3,,84115633,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115633,90639354,,2/18/2025,2/18/2025,10065600,GF2,-89.96,,RV,20250218,,,7,,0,11,50,INR,3,,84115633,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115633,90639354,,2/18/2025,2/18/2025,10065600,GF2,-89.96,,RV,20250218,,,9,,0,11,50,INR,3,,84115633,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A456,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-12.5,,RV,20250218,,,3,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-24.99,,RV,20250218,,,5,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-12.5,,RV,20250218,,,7,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-12.5,,RV,20250218,,,9,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-32.9,,RV,20250218,,,11,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-16.45,,RV,20250218,,,13,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,15,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-44.85,,RV,20250218,,,17,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,19,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,21,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,23,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,25,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-32.9,,RV,20250218,,,27,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-32.9,,RV,20250218,,,29,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,31,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,33,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-55.9,,RV,20250218,,,35,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-27.95,,RV,20250218,,,37,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-32.45,,RV,20250218,,,39,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-27.95,,RV,20250218,,,41,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-64.9,,RV,20250218,,,43,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-32.45,,RV,20250218,,,45,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-29.9,,RV,20250218,,,47,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-26.99,,RV,20250218,,,49,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-39.9,,RV,20250218,,,51,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-19.95,,RV,20250218,,,53,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,55,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,57,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,59,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-14.95,,RV,20250218,,,61,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,63,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,65,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,67,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,69,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-52.9,,RV,20250218,,,71,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-26.45,,RV,20250218,,,73,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,75,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,77,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,79,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,81,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,83,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,85,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,87,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.45,,RV,20250218,,,89,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-24.99,,RV,20250218,,,91,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-72.9,,RV,20250218,,,93,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-44.99,,RV,20250218,,,95,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-44.99,,RV,20250218,,,97,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-22.5,,RV,20250218,,,99,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.95,,RV,20250218,,,101,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-44.99,,RV,20250218,,,103,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.95,,RV,20250218,,,105,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.95,,RV,20250218,,,107,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-17.95,,RV,20250218,,,109,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-36.45,,RV,20250218,,,111,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-15,,RV,20250218,,,113,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-15,,RV,20250218,,,115,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-29.99,,RV,20250218,,,117,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-15,,RV,20250218,,,119,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,121,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,123,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,125,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-29.95,,RV,20250218,,,127,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-29.95,,RV,20250218,,,129,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-29.95,,RV,20250218,,,131,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-15,,RV,20250218,,,133,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,135,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-26.99,,RV,20250218,,,137,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,139,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-26.99,,RV,20250218,,,141,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-13.5,,RV,20250218,,,143,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-44.99,,RV,20250218,,,145,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-22.5,,RV,20250218,,,147,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
84115634,90639355,,2/18/2025,2/18/2025,10065600,GF2,-22.5,,RV,20250218,,,149,,0,11,50,INR,2,,84115634,10065600,,,AG01,0,H,,DR07,SAPAUTO,DR07,,2024/11,D,A457,S
